"","x"
"6087","Techstars Chicago (Formerly Excelerate Labs)"
"6088","Techstars Ventures"
"6089","Techweek"
"6090","Ted Geary"
"6091","Ted Rheingold"
"6092","Ted Serbinski"
"6093","Ted Smith"
"6094","Ted Zagat"
"6095","Teddy Schiff"
"6096","Teespring"
"6097","Tekes"
"6098","Tekton Ventures"
"6099","Telegraph Hill Capital"
"6100","Telenor"
"6101","Telluride Venture Accelerator"
"6102","Telor International"
"6103","Telos Ventures"
"6104","Temasek Holdings"
"6105","Tempo Ventures"
"6106","TenOneTen Ventures"
"6107","TenOneTen Ventures"
"6108","Tenaya Capital"
"6109","Tencent"
"6110","Tencent Holdings"
"6111","Tennessee Community Ventures"
"6112","Teodoro D&#39;Ambrosio"
"6113","Terawatt Ventures"
"6114","Teresa Katubig"
"6115","Terry Kay"
"6116","Texas Atlantic Capital"
"6117","Texas Medical Center"
"6118","Texas Venture Labs"
"6119","Thatcher Bell"
"6120","Thayer Street Partners"
"6121","Thayer Ventures"
"6122","The Accelerator Group"
"6123","The Amherst Fund"
"6124","The Angel Roundtable"
"6125","The Brandery"
"6126","The California Endowment"
"6127","The Chernin Group"
"6128","The Chernin Group"
"6129","The Collective Elevator"
"6130","The Difference Engine"
"6131","The Difference Engine"
"6132","The Discovery Fund, Cambridge University"
"6133","The Duke of York"
"6134","The EdTech Fund"
"6135","The Entrust Group"
"6136","The Erickson Family"
"6137","The Gramercy Fund"
"6138","The Hatch Firm"
"6139","The Hive"
"6140","The House Fund"
"6141","The Impact Engine"
"6142","The Iron Yard"
"6143","The JumpFund"
"6144","The JumpFund"
"6145","The Junction"
"6146","The Kinsey Hills Group"
"6147","The Kresge Foundation"
"6148","The Morpheus"
"6149","The Morpheus"
"6150","The New Republic Fund"
"6151","The New York Times"
"6152","The Next 36"
"6153","The North West Fund"
"6154","The Perkins Fund"
"6155","The Priceline Group"
"6156","The R-Group, LLC"
"6157","The Raine Group"
"6158","The Restaurant Group"
"6159","The Social Entrepreneurs Fund"
"6160","The Social Internet Fund"
"6161","The Social+Capital Partnership"
"6162","The Stanford StartX Fund"
"6163","The Startup Factory"
"6164","The Startup Factory"
"6165","The Times Group"
"6166","The Trisiras Group"
"6167","The University of Melbourne"
"6168","The Unofficial Syndicate"
"6169","The Valley Fund"
"6170","The Vedas Group"
"6171","The Venture Reality Fund"
"6172","The Vertical Group"
"6173","The Vertical Group"
"6174","The VineOC"
"6175","The Vogt Awards"
"6176","The Wallace H. Coulter Foundation"
"6177","The Walt Disney Company"
"6178","The Washington Post Company"
"6179","The Westly Group"
"6180","The Whittemore Collection"
"6181","The Yard Ventures"
"6182","The Yield Lab"
"6183","The Yoshida Group"
"6184","The Yoshida Group"
"6185","The iNKUbator"
"6186","TheTime"
"6187","Theo Martin"
"6188","Theo Osborne"
"6189","Theoria Capital"
"6190","Thianh Lu"
"6191","Thibaud Elziere"
"6192","Thiel Foundation"
"6193","Thijs Gitmans"
"6194","Thinkers Capital"
"6195","Third Kind Venture Capital"
"6196","Third Point Ventures"
"6197","Third Wave Digital"
"6198","ThirdFrameStudios"
"6199","Thomas D. Lehrman"
"6200","Thomas Hesse"
"6201","Thomas Hessler"
"6202","Thomas Korte"
"6203","Thomas Lehrman"
"6204","Thomas Lehrman"
"6205","Thomas Madsen-Mygdal"
"6206","Thomas Mawhinney"
"6207","Thomas Peruzzi"
"6208","Thomas Varghese"
"6209","Thomas Wisniewski"
"6210","Thomas Zeinzinger"
"6211","Thomson Reuters"
"6212","Thomvest Ventures"
"6213","Thought into Action Ventures"
"6214","Three Arch Partners"
"6215","Three Bridges Ventures"
"6216","Three Six Zero"
"6217","Three Six Zero Group"
"6218","Three Tree Ventures"
"6219","Thrive Capital"
"6220","TiE Tampa Angels"
"6221","Tiago Paiva"
"6222","Tibor Nagygyörgy"
"6223","Tidhar Carmeli"
"6224","Tidhar Carmeli"
"6225","Tien Tzuo"
"6226","Tien Tzuo"
"6227","Tiger Global Management"
"6228","Tigerlabs"
"6229","Tiit Paananen"
"6230","Tikhon Bernstam"
"6231","Tilden Capital"
"6232","Tiller Partners"
"6233","Tim Abbott"
"6234","Tim Cederman-Haysom"
"6235","Tim Chen"
"6236","Tim Draper"
"6237","Tim Drees"
"6238","Tim Ferriss"
"6239","Tim Fong"
"6240","Tim Jackson"
"6241","Tim Jackson"
"6242","Tim Kopp"
"6243","Tim Metzner"
"6244","Tim Ranzetta"
"6245","Tim Sullivan"
"6246","Tim Young"
"6247","Time Warner"
"6248","Time Warner Investments"
"6249","Times Internet"
"6250","Timo Kiravuo"
"6251","Timothy Abbott"
"6252","Timothy Abbott"
"6253","Timothy Chi"
"6254","Timothy Chou"
"6255","Timothy Draper"
"6256","Timothy Ferriss"
"6257","Ting Yin Kwan"
"6258","Tipping Point Community"
"6259","Titan Partners LLC"
"6260","Titan Partners LLC"
"6261","Titan Partners LLC"
"6262","Titan Partners LLC"
"6263","Titanium Investments"
"6264","Toba Capital"
"6265","Tobias Lütke"
"6266","Tobias Peggs"
"6267","Tod Loofbourrow"
"6268","Todd Corensen"
"6269","Todd Corenson"
"6270","Todd Handcock"
"6271","Todd Kimmel"
"6272","Todd O&#39;Hara"
"6273","Todd Perry"
"6274","Todd Warren"
"6275","Toivo Annus"
"6276","Tola Capital"
"6277","Tom &amp; Becky Miller"
"6278","Tom Basile"
"6279","Tom Buehlmann"
"6280","Tom Chiu"
"6281","Tom Cole"
"6282","Tom Fallows"
"6283","Tom Fallows"
"6284","Tom Ferry"
"6285","Tom Glocer"
"6286","Tom Glocer"
"6287","Tom Hassfurther"
"6288","Tom Hirschfeld"
"6289","Tom Hughes"
"6290","Tom Hulme"
"6291","Tom Keller"
"6292","Tom Keller"
"6293","Tom Kelly"
"6294","Tom Kennedy"
"6295","Tom McGovern"
"6296","Tom McInerney"
"6297","Tom Moss"
"6298","Tom Noonan"
"6299","Tom Noonan"
"6300","Tom O&#39;Connell"
"6301","Tom Peterson"
"6302","Tom Pinckney"
"6303","Tom Robinson"
"6304","Tom Ryan"
"6305","Tom Williams"
"6306","Tom Williams"
"6307","Tomas Diago"
"6308","Tomislav Tukic"
"6309","Tommy Andersen"
"6310","Tommy Korsholt"
"6311","TomorrowVentures"
"6312","TomorrowVentures"
"6313","Tomás Peña"
"6314","Tong Shen"
"6315","Tony Alexander"
"6316","Tony Chen"
"6317","Tony Hsieh"
"6318","Tony L. Chen"
"6319","Tony Pham"
"6320","Tony Schy"
"6321","Top Tier Capital Partners"
"6322","Top Tier Capital Partners"
"6323","Torben Majgaard"
"6324","Torrenegra Labs"
"6325","Torsten Hoffmann"
"6326","Torteval Investments"
"6327","Toubkal Partners"
"6328","Toubkal Partners"
"6329","Tracy Young"
"6330","Tradecraft"
"6331","Trademarks"
"6332","Trajan Langdon"
"6333","Transamerica Ventures"
"6334","Transatlantic Venture Mangment Inc."
"6335","Translink Capital"
"6336","Transmedia Capital"
"6337","Trapp Lewis"
"6338","Traversant"
"6339","Travis Bogard"
"6340","Travis Perkins"
"6341","Travis VanderZanden"
"6342","Treetop Ventures"
"6343","Trellis Capital"
"6344","Trellis Capital"
"6345","Trent Gegax"
"6346","Trevor Blackwell"
"6347","Trevor Kienzle"
"6348","Trevor Wright"
"6349","TriStar Technology Ventures"
"6350","TriVentures"
"6351","TriVentures"
"6352","Triad Retail Media"
"6353","Triangle Angel Partners"
"6354","Triaxis Capital"
"6355","Tribal.vc"
"6356","TribalScale"
"6357","Tribeca Venture Partners"
"6358","Tricia Black"
"6359","Trifecta Capital"
"6360","Trilogy"
"6361","Trilogy"
"6362","Trilogy Equity Partners"
"6363","Trilogy Equity Partners"
"6364","Trimaran Capital Partners"
"6365","Trimaran Capital Partners"
"6366","Trinity Capital Investment"
"6367","Trinity Ventures"
"6368","Triple Point"
"6369","TriplePoint Capital"
"6370","TriplePoint Ventures"
"6371","TripleWest Capital"
"6372","Troy Carter"
"6373","Troy Henikoff"
"6374","Troy Henikoff"
"6375","Troy Vosseller"
"6376","True Ventures"
"6377","TrueStart"
"6378","Tryolabs"
"6379","Tsing Capital"
"6380","Tucker Max"
"6381","Tucker Max"
"6382","Tuff Yen"
"6383","Tugboat Ventures"
"6384","Tugboat Ventures"
"6385","Tumml"
"6386","Tunay Gur"
"6387","Turn/River Capital"
"6388","Turner Broadcasting"
"6389","Tusk Ventures"
"6390","Two Roads Group"
"6391","Two Sigma Ventures"
"6392","Two Sigma Ventures"
"6393","Ty Curry"
"6394","Ty Danco"
"6395","Ty Danco"
"6396","Tyco Ventures"
"6397","Tycoons Venture Capital"
"6398","Tyler Hall"
"6399","Tyler Willis"
"6400","Tyra Banks"
"6401","Tyson Hendricksen"
"6402","Tytus Michalski"
"6403","U-Start"
"6404","U.S. Boston Capital"
"6405","U.S. Venture Partners"
"6406","U.S. Venture Partners (USVP)"
"6407","UCLA VC Fund"
"6408","UCLA Venture Capital Fund"
"6409","UK Ministry of Defence"
"6410","UMB Banks"
"6411","UPS Strategic Enterprise Fund"
"6412","USAA"
"6413","USC Viterbi Startup Garage"
"6414","Udi Manber"
"6415","Udi Manber"
"6416","Ullas Naik"
"6417","Ulu Ventures"
"6418","Ulupono Initiative"
"6419","Umang Gupta"
"6420","Umang Gupta"
"6421","UnLtd"
"6422","Undercurrent"
"6423","Undisclosed"
"6424","Undisclosed"
"6425","Undisclosed Investor"
"6426","Undisclosed Investors"
"6427","Undisclosed Parties"
"6428","Undisclosed Undisclosed"
"6429","Unilever Ventures"
"6430","Union Bay Partners"
"6431","Union Square Ventures"
"6432","United Parcel Service"
"6433","United Partners"
"6434","United Talent Agency"
"6435","United Ventures"
"6436","Universal Music Group"
"6437","University Ventures"
"6438","University of Cambridge Enterprise"
"6439","University of Chicago New Venture Challenge"
"6440","University of Chicago’s Innovation Fund"
"6441","University of Melbourne"
"6442","University of Michigan"
"6443","University of Missouri Enterprise Investment Program"
"6444","University of Pennsylvania"
"6445","University of Southampton"
"6446","University of Southern California"
"6447","University of Southern Maine"
"6448","Unshackled Ventures"
"6449","UpTech Accelerator"
"6450","UpWest Labs"
"6451","Upfront Ventures"
"6452","Upside Partnership"
"6453","Upstage Ventures"
"6454","Upstart Labs"
"6455","Upstate Carolina Angel Network"
"6456","Urban Innovation Fund"
"6457","Urban Redevelopment Authority of Pittsburgh"
"6458","Urban.Us"
"6459","Urizen Ventures I"
"6460","Utah Angels"
"6461","Utz Baldwin"
"6462","VA Angels"
"6463","VARIV Capital"
"6464","VC FinTech Accelerator"
"6465","VF Venture"
"6466","VIKO GROUP"
"6467","VK Rajaram"
"6468","VMS Investment Group"
"6469","VMware"
"6470","VTF Capital (fka VegasTechFund)"
"6471","Vadim Yasinovsky"
"6472","Vaidya Capital"
"6473","Vaidya Capital Partners"
"6474","Vaizra Investments"
"6475","Valar Ventures"
"6476","Valence Ventures"
"6477","Valeri Petrov"
"6478","Valero Capital"
"6479","Valhalla Partners"
"6480","Valiant Capital Partners"
"6481","Valley Oak Investments"
"6482","Valor Capital Group"
"6483","Valor Equity Partners"
"6484","Valor Ventures"
"6485","ValueStream Labs"
"6486","Vanedge Capital"
"6487","Various Private Investors"
"6488","Various angel investors"
"6489","Varsha Rao"
"6490","Varsity Ventures"
"6491","Vassil Terziev"
"6492","Vast Ventures"
"6493","Vaux les Ventures"
"6494","Vayner/RSE"
"6495","VaynerMedia"
"6496","Vectr Ventures"
"6497","Vectr Ventures"
"6498","Vegas Tech Fund"
"6499","VegasTechFund"
"6500","Velocity"
"6501","Velocity Capital Private Equity"
"6502","Velocity Indiana"
"6503","Velos Partners"
"6504","Velos Partners"
"6505","Velum Ventures"
"6506","Velum Ventures"
"6507","Venkat Rangan"
"6508","Venrex Investment Management"
"6509","Venrock"
"6510","Ventech"
"6511","Ventech"
"6512","Venture Accelerator"
"6513","Venture Capital Firms"
"6514","Venture Capital Fund of New England"
"6515","Venture Catalysts"
"6516","Venture Garden Group"
"6517","Venture Investors"
"6518","Venture for America"
"6519","Venture51"
"6520","VentureFriends"
"6521","VentureNursery"
"6522","Venturef0rth"
"6523","Veritas Investment GmbH"
"6524","Verizon Ventures"
"6525","Versant Ventures"
"6526","Version One Ventures"
"6527","Vertex Ventures"
"6528","Verve"
"6529","Vicente Arias"
"6530","Victor Alcantara"
"6531","Victor Alcantara"
"6532","Victor Belfor"
"6533","Victor Valle"
"6534","Victor Yablokov"
"6535","Victor de Witt"
"6536","Victory Park Capital"
"6537","Vidoze"
"6538","Vijay Boyapati"
"6539","Vijay Chattha"
"6540","Vijay Karunamurthy"
"6541","Vijay Pandurangan"
"6542","Vijay Shekhar Sharma"
"6543","Vijay Vashee"
"6544","Vijay Vashee"
"6545","Vikas Gupta"
"6546","Vikas Taneja"
"6547","Viking Global Investors"
"6548","VilCap Investments"
"6549","Village Ventures"
"6550","Village Ventures"
"6551","Village88 TechLab"
"6552","Vince Monical"
"6553","Vince Thompson"
"6554","Vincent Ma"
"6555","Vine St. Ventures"
"6556","Vinnova"
"6557","Vinny Lingham"
"6558","Vinod Khosla"
"6559","Vipul Patel"
"6560","Virginia Delfino"
"6561","Virginia Turner"
"6562","Virtus Nutrition"
"6563","Visa"
"6564","Vishal Gondal"
"6565","Vishal Makhijani"
"6566","Vishay Shekhar Sharma"
"6567","Vision Ridge Capital Partners"
"6568","Vision Ridge Partners"
"6569","VisionTech Angels"
"6570","Visionnaire Ventures"
"6571","Visionnaire Ventures"
"6572","Vital Venture Capital"
"6573","Vitulum Ventures"
"6574","Vivek Maripudi"
"6575","Vivi Nevo"
"6576","Vivi Nevo"
"6577","Vivjan Myrto"
"6578","Vivo Ventures"
"6579","Vladimir Ashurkov"
"6580","Vodafone"
"6581","Vodafone"
"6582","Vodafone Ventures"
"6583","VoiVoda Ventures"
"6584","Volcano Capital"
"6585","Volition Capital"
"6586","Volker Hirsch"
"6587","Volta Ventures"
"6588","Vortex Capital Partners"
"6589","Vostok New Ventures Ltd"
"6590","Vostok Ventures"
"6591","Voyager Capital"
"6592","Voyent Partners"
"6593","Vue Ventures"
"6594","Vulcan Capital"
"6595","Vumela Fund"
"6596","Vy Capital"
"6597","W Media Ventures"
"6598","WGI Group"
"6599","WGI Group, LLC"
"6600","WI Harper Group"
"6601","WI Harper Group"
"6602","WME"
"6603","WME"
"6604","WME Ventures"
"6605","WNB"
"6606","WOW Aceleradora"
"6607","WRF Capital"
"6608","WS Investments"
"6609","WSGR"
"6610","WTI"
"6611","WUTIF"
"6612","Wadi Ventures"
"6613","Waikit Lau"
"6614","Wakestream Ventures"
"6615","Walden Venture Capital"
"6616","Walker Williams"
"6617","Walker Williams"
"6618","Walnut Venture Associates"
"6619","Walt Doyle"
"6620","Walt Doyle"
"6621","Walt Winshall"
"6622","Walter A. Winshall"
"6623","Walter Badillo"
"6624","Walter Galvin"
"6625","Walter Kobylanski"
"6626","Walter Lee"
"6627","Walter Lee"
"6628","Walter Lee"
"6629","Walter Loewenstern"
"6630","Walter Winshall"
"6631","Walvis Participaties"
"6632","Wan Li Zhu"
"6633","Wang Gang"
"6634","WannaBiz"
"6635","Ward Hills"
"6636","Wargaming"
"6637","Warhawk Entrepreneurial Fund"
"6638","Warner Bros."
"6639","Warner Brothers Media Camp"
"6640","Warner Hill Angels"
"6641","Warren Hellman"
"6642","Warren Katz"
"6643","Warren Osborn"
"6644","Wasabi Ventures"
"6645","Waseem Daher"
"6646","Wasson Enterprise"
"6647","Waterline Ventures"
"6648","WaveMaker Labs"
"6649","Wavemaker Pacific"
"6650","Wavemaker Partners"
"6651","Wayee Chu"
"6652","Wayne Chang"
"6653","Wayne Chang"
"6654","Wayne Crosby"
"6655","Wayne Pan"
"6656","Wayne Pan"
"6657","Waynn Lue"
"6658","Wayra"
"6659","Wayt Gibbs"
"6660","Webb Investment Network"
"6661","Webster Bank"
"6662","Wefunder"
"6663","Wei Guo"
"6664","Wei Guo"
"6665","Wei Yan"
"6666","Wellborn Ventures"
"6667","Wellborn Ventures"
"6668","Wellborn Ventures"
"6669","Wellborn Ventures"
"6670","Wellcome Trust"
"6671","Wellington Management"
"6672","Wellington Partners"
"6673","Welltopia"
"6674","Wendi Deng"
"6675","Wendy Lea"
"6676","Werner Vogels"
"6677","Wesley Chan"
"6678","West Capital Advisors"
"6679","WestBridge Capital"
"6680","WestSummit Capital"
"6681","Western Technology Investment"
"6682","Westpac&#39;s ReInventure Fund"
"6683","Wexford Capital"
"6684","Whipsaw Inc."
"6685","White Capital"
"6686","White Cedar Enterprises"
"6687","White Mountains Insurance Group"
"6688","White Oak Global Advisors"
"6689","White Star Capital"
"6690","White Summers Caffee James"
"6691","Whitewater Bancorp"
"6692","Whitewater CDA"
"6693","Whitney Bouck"
"6694","Whole Foods Market"
"6695","WiL"
"6696","Wieden + Kennedy"
"6697","Wild Basin Investments"
"6698","Wild Blue Cohort"
"6699","Wildcat Capital Management"
"6700","Wildcat Venture Partners"
"6701","Wiley Cerilli"
"6702","Will Aldrich"
"6703","Will Ballard"
"6704","Will Ballard"
"6705","Will Bunker"
"6706","Will Herman"
"6707","Will Little"
"6708","Will Smith"
"6709","Will Sternlicht"
"6710","William Guttman"
"6711","William K."
"6712","William Kirby"
"6713","William Lohse"
"6714","William Lohse"
"6715","William Morris Agency"
"6716","William Morris Endeavor Entertainment,"
"6717","William Spear"
"6718","William Tunstall-Pedoe"
"6719","Wilmington Investor Network"
"6720","Wilmont Ventures"
"6721","Wilson Sonsini"
"6722","Wilson Sonsini Goodrich &amp; Rosati"
"6723","Windforce Ventures"
"6724","Windham Venture Partners"
"6725","Wing Venture Capital"
"6726","Wing Venture Capital"
"6727","Winklevoss Capital"
"6728","Winnovation"
"6729","Winrock International"
"6730","Winshall Walt"
"6731","Winston Ibrahim"
"6732","Wintrust Ventures"
"6733","Wipro Technologies"
"6734","Wireframe Ventures"
"6735","Wisconsin Economic Development Corporation (WEDC)"
"6736","Wisconsin Investment Partners"
"6737","Wisemont Capital"
"6738","Wissam Otaky"
"6739","Wolfgang Buehler"
"6740","Wolfgang Schickbauer"
"6741","Wolverine Angel Network"
"6742","Women&#39;s Capital Connection"
"6743","Women&#39;s Venture Capital Fund"
"6744","Wonder Ventures"
"6745","Woodrow H. Levin"
"6746","Woodside O&#39;Brien"
"6747","Work-Bench"
"6748","Workday Ventures"
"6749","Working Lab Capital"
"6750","World Wide Web Hosting"
"6751","WorldQuant"
"6752","Wright Steenrod"
"6753","WuXi AppTec"
"6754","XAnge Private Equity"
"6755","XCelerate Capital"
"6756","XG Ventures"
"6757","XGYC"
"6758","XL Innovate"
"6759","XLR8UH"
"6760","XO Group, Inc."
"6761","XSeed Capital"
"6762","XSeed Capital"
"6763","Xavier Buck"
"6764","Xavier Gury"
"6765","Xavier Niel"
"6766","Xavier Niel"
"6767","Xevin Investments"
"6768","Xuezhao Lan"
"6769","Y Combinator"
"6770","Y Ventures"
"6771","YC Start Fund"
"6772","YCVC"
"6773","YEI Innovation Fund"
"6774","YEI Innovation Fund"
"6775","YEurope"
"6776","YJ Capital"
"6777","YL Ventures"
"6778","YUNQI PARTNERS"
"6779","Yadin Kaufmann"
"6780","Yadin Kaufmann"
"6781","Yael Shazeer"
"6782","Yago Arbeloa"
"6783","Yahoo! Japan"
"6784","Yair Schindel"
"6785","Yair Schindel"
"6786","Yaletown Partners"
"6787","Yaletown Venture Partners"
"6788","Yan-David Erlich"
"6789","Yanki Margalit"
"6790","Yannick Pons"
"6791","YearOne Labs"
"6792","Yee Lee"
"6793","Yelp"
"6794","Yeo Choon Leong"
"6795","Yi Pin Ng"
"6796","Yiannis Giokas"
"6797","Yishai Lerner"
"6798","Yishan Wong"
"6799","Yogen Dalal"
"6800","Young Guo"
"6801","Young Guo"
"6802","YourNest Angel Fund"
"6803","Yuchun Lee"
"6804","Yuchun Lee"
"6805","Yun-Fang Juan"
"6806","Yuri Milner"
"6807","Yuri Pikover"
"6808","Yuri Sagalov"
"6809","ZX Ventures"
"6810","Zac Bookman"
"6811","Zac Zeitlin"
"6812","Zach Aarons"
"6813","Zach Coelius"
"6814","Zach Weinberg"
"6815","Zachary Aarons"
"6816","Zachary Bogue"
"6817","Zack Bogue"
"6818","Zack Urlocker"
"6819","Zaid Ayoub"
"6820","Zak Tanjeloff"
"6821","Zander Adell"
"6822","Zappos"
"6823","Zed"
"6824","Zeljko Mataija"
"6825","Zelkova Ventures"
"6826","Zen Chu"
"6827","Zen Group"
"6828","ZenShin Capital"
"6829","ZenStone Venture Capital"
"6830","Zeno Ventures"
"6831","ZeroTo510"
"6832","ZhenFund"
"6833","ZhenFund"
"6834","Zhenya Rozinskiy"
"6835","Ziclo Inversiones Alvarez Santamaría SL"
"6836","Ziegler Link-Age"
"6837","Zilker Ventures"
"6838","Zillionize"
"6839","Zillionize Angel"
"6840","Zimmerman Ventures"
"6841","Zone Labs"
"6842","Zonear"
"6843","Zorba Lieberman"
"6844","Zuckerberg Education Ventures"
"6845","Zuma Partners"
"6846","a&gt;m ventures"
"6847","ah! Ventures"
"6848","autoXLR8R"
"6849","betaworks"
"6850","blisce/"
"6851","blisce/"
"6852","co.lab"
"6853","dRx Capital"
"6854","dRx Capital"
"6855","digi Ventures"
"6856","dotforge"
"6857","dunnhumby Ventures"
"6858","e.Republic Ventures"
"6859","e.Republic Ventures"
"6860","e.ventures"
"6861","eBay"
"6862","eFounders"
"6863","eLab Ventures"
"6864","eValue Ventures"
"6865","eVentures Africa Fund"
"6866","eVisibility"
"6867","eonCapital"
"6868","fbFund"
"6869","ff Venture Capital"
"6870","firedUP"
"6871","gener8tor"
"6872","grahame leonard"
"6873","hub:raum Krakow for CEE"
"6874","i/o Ventures"
"6875","iAngels"
"6876","iCatapult"
"6877","iGan Partners"
"6878","iGan Partners (Rowanwood Ventures)"
"6879","iGlobe Partners"
"6880","iMinds"
"6881","iNovia Capital"
"6882","iSELECT FUND"
"6883","iSeed Ventures"
"6884","iSeed Ventures"
"6885","iSherpa Capital"
"6886","iSteps App Ventures"
"6887","iSteps App Ventures"
"6888","iTech Capital"
"6889","iVentureCapital"
"6890","ifund foundation"
"6891","ilab Accelerator"
"6892","kbs+ Ventures"
"6893","lool ventures"
"6894","lool ventures"
"6895","m8 Capital"
"6896","m8 Capital"
"6897","malmo ventures"
"6898","malmo ventures"
"6899","merrickhanna ventures"
"6900","michael pierce"
"6901","mktg"
"6902","monashees+"
"6903","multiple parties"
"6904","muru-D"
"6905","netprice.com"
"6906","prominent venture capital"
"6907","reinmkr capital"
"6908","rocketship.vc"
"6909","rocketship.vc"
"6910","russell siegelman"
"6911","sam liu"
"6912","setec"
"6913","the London Fund"
"6914","the London Fund"
"6915","the SaaS Syndicate"
"6916","twofour54"
"6917","uBiome"
"6918","v1 vc"
"6919","venVelo"
"6920","venture / science"
"6921","zPark Venture"
"6922","zipdragon ventures"
"6923","zulily"
"6924","Álvaro Noaín Larrinaga"
"6925","Álvaro Noaín Larrinaga"
"6926","Álvaro Sanmartín"
"6927","Álvaro Sanmartín"
"6928","Álvaro Zamácola"
"6929","Álvaro Zamácola"
"6930",""
"6931",""
"6932",""
"6933",""
"6934",""
"6935","Accelerator:"
"6936","Select an accelerator to see which VCs/Angels have invested in the accelerator's companies, for how much and in which rounds."
"6937",""
"6938","Microsoft Ventures Accelerator Tel Aviv"
"6939","Y Combinator"
"6940","Mucker Lab"
"6941","Amplify.LA"
"6942","NYC SeedStart"
"6943","AngelPad"
"6944","New York Digital Health Accelerator"
"6945","RockHealth"
"6946","Code for America Accelerator"
"6947","LaunchpadLA"
"6948","Upwest Labs"
"6949","Springboard"
"6950","Flashpoint"
"6951","Portland Incubator Experiment (PIE)"
"6952","Techstars"
"6953","Capital Innovators"
"6954","Orange Fab"
"6955","Entrepreneurs Roundtable Accelerator"
"6956","Imagine K12"
"6957","The Yield Lab"
"6958","DreamIT Ventures"
"6959","ImpactEngine"
"6960","SixThirty"
"6961","Portland Seed Fund"
"6962","Seedcamp"
"6963","i/o ventures"
"6964","Capital Factory"
"6965","Media Camp"
"6966","fbFund"
"6967","gener8tor"
"6968","Excelerate Labs"
"6969","The Brandery"
"6970","The Alchemist Accelerator"
"6971","Seedrocket"
"6972","InnoSpring"
"6973","500startups"
"6974","SparkLabs"
"6975","Startmate"
"6976","Acceleprise"
"6977","SURGE"
"6978","Boost VC"
"6979","Healthbox"
"6980","AccelFoods"
"6981","Chinaccelerator"
"6982","JumpStartFoundry"
"6983","Highline"
"6984","HAXLR8R"
"6985","ignite100"
"6986","Mergelane"
"6987","SeedStartup"
"6988","OpenFund"
"6989","Blueprint Health"
"6990","iVentures10"
"6991","Rockstart Accelerator"
"6992","Tech Wildcatters"
"6993","AlphaLab"
"6994","K5Launch"
"6995","LAUNCH incubator"
"6996","Momentum"
"6997","Nxtp.labs"
"6998","FounderFuel"
"6999","LaunchBox Digital"
"7000","Telluride Venture Accelerator"
"7001","Betaspring"
"7002","Blue Startups"
"7003","JFDI.Asia"
"7004","SynBio axlr8r"
"7005","Le Camping"
"7006","Axel Springer Plug and Play"
"7007","Flashstarts"
"7008","Triangle Startup Factory"
"7009","Bizdom"
"7010","Emerge Venture Lab"
"7011","Wayra"
"7012","TLabs"
"7013","Accelerate Baltimore"
"7014","10-xcelerator"
"7015","Extreme University"
"7016","Bethnal Green Ventures"
"7017","Startupbootcamp"
"7018","Prosper Capital Accelerator"
"7019","autoXLR8R"
"7020","Matter."
"7021","StartFast Venture Accelerator"
"7022","Melbourne Accelerator Program"
"7023","Difference Engine"
"7024","LAUNCHub"
"7025","Jolt"
"7026","Tumml"
"7027","Velocity Indiana Accelerator"
"7028","9Mile Labs"
"7029","LaunchHouse"
"7030","angelcube"
"7031","UpTech"
"7032","Springboard - Internet of Things"
"7033","Startup Wise Guys"
"7034","Pushstart Accelerator"
"7035","Straight Shot"
"7036","StartEngine"
"7037","ZeroTo510"
"7038","The Iron Yard"
"7039","88mph"
"7040","StartupYard"
"7041","Women Innovate Mobile"
"7042","Oxygen Accelerator"
"7043","dotforge accelerator"
"7044","Project Skyway"
"7045","Spark Lab KC"
"7046","Socratic Labs"
"7047","GammaRebels"
"7048","Propeller Venture Accelerator"
"7049","33entrepreneurs"
"7050","Seed Hatchery"
"7051","Communitech Hyperdrive"
"7052","LearnLaunchX"
"7053","SeedSumo"
"7054","Eleven Startup Accelerator"
"7055","StartupReykjavik"
"7056","Global Insurance Accelerator"
"7057","LightningLab"
"7058","buildit"
"7059","TexDrive"
"7060","BootupLabs"
"7061","innovyz start"
"7062","Iowa Startup Accelerator"
"7063","Desai Accelerator"
"7064","StartupHighway"
"7065","BoomStartup"
"7066","GameFounders"
"7067","betaFactory"
"7068","The Ark"
"7069","Shotput Ventures"
"7070","NMotion"
"7071","Hub Ventures"
"7072","Flat6 Labs"
"7073","GazelleLab"
"7074","Hatch"
"7075","Metavallon"
"7076","Upstart Memphis"
"7077","Searchcamp"
"7078","ProSiebenSat.1 Accelerator"
"7079","XLerateHealth"
"7080","HugeThing"
"7081","Summer @ Highland"
"7082","NDRC (LaunchPad / VentureLab)"
"7083","IDC Elevator"
"7084","NextStart"
"7085","Oasis 500"
"7086","H-Farm Ventures"
"7087","HackFWD"
"7088","Startl"
"7089","YEurope"
"7090","iAccelerator"
"7091","The Morpheus"
"7092","Umbono"
"7093","NewMe accelerator"
"7094","Founder Institute"
"7095","Brooklyn Beta Summer Camp"
"7096","Incubate Miami"
"7097","Innov8 for Health"
"7098","Plug and Play Startup Camp"
"7099","Seeqnce"
"7100","Plarium Labs"
"7101","Venturegeeks"
"7102","VictorySpark"
"7103","StartupSauna"
"7104","Co.Lab accelerator"
"7105","CoLabs"
"7106","Le Camping"
"7107","Greenstart"
"7108","VentureHive"
"7109","Tandem"
"7110","MindTheBridge"
"7111","Upstart Labs"
