"","x"
"1803","6361640631009280"
"1804","5034402442641408"
"1805","5188916843905024"
"1806","5331470985986048"
"1807","5972295071825920"
"1808","6116631126212608"
"1809","4689770286415872"
"1810","6475446531129344"
"1811","5202685384982528"
"1812","6363665959747584"
"1813","5103426492956672"
"1814","6376784987684864"
"1815","6547163257503744"
"1816","6217209202343936"
"1817","6303406243184640"
"1818","5956631657447424"
"1819","5936293141807104"
"1820","6253366254501888"
"1821","4523285542862848"
"1822","5309673519448064"
"1823","5768865690681344"
"1824","6134946624176128"
"1825","5735506881019904"
"1826","362570"
"1827","5461050149306368"
"1828","5054551090528256"
"1829","6105006407155712"
"1830","4543931719090176"
"1831","4882621397991424"
"1832","5767428415946752"
"1833","5571833088704512"
"1834","5456855744643072"
"1835","5737012564852736"
"1836","5308305496866816"
"1837","5829452206440448"
"1838","5108338845024256"
"1839","4793261923237888"
"1840","5987564888522752"
"1841","4733595969126400"
"1842","6331011512139776"
"1843","5675109977161728"
"1844","5764757655126016"
"1845","5970026037248000"
"1846","5718766155464704"
"1847","6536920293179392"
"1848","5766917453250560"
"1849","6248834153840640"
"1850","5655173812715520"
"1851","5539423491981312"
"1852","5959842686566400"
"1853","4756946494160896"
"1854","5156622800257024"
"1855","5705580907855872"
"1856","5309994706665472"
"1857","5873613433470976"
"1858","6724783878176768"
"1859","5828800986218496"
"1860","6399449769181184"
"1861","6643082594353152"
"1862","4851709612392448"
"1863","5801811512393728"
"1864","6507766696902656"
"1865","5492077081133056"
"1866","4860092587442176"
"1867","4859355295907840"
"1868","5466750908891136"
"1869","5718424185470976"
"1870","4986668494880768"
"1871","4724998010830848"
"1872","5519293986897920"
"1873","5436893911056384"
"1874","5300235467227136"
"1875","6579974882459648"
"1876","4857797191663616"
"1877","5092805173051392"
"1878","6116193186349056"
"1879","5151879243759616"
"1880","5527321763119104"
"1881","6562719629049856"
"1882","5647001026822144"
"1883","5969933070499840"
"1884","5632721585963008"
"1885","4684973885882368"
"1886","4861518063599616"
"1887","6186978940813312"
"1888","5189694920851456"
"1889","4666222180302848"
"1890","5736275545948160"
"1891","4802919991869440"
"1892","5807018354933760"
"1893","5185758482661376"
"1894","59075823298150401"
"1895","5666223136178176"
"1896","5369783973314560"
"1897","5674251185029120"
"1898","4656937727688704"
"1899","5973712104849408"
"1900","4913441802289152"
"1901","6409761343930368"
"1902","5385392689774592"
"1903","5670438986317824"
"1904","5740242837438464"
"1905","5647543702650880"
"1906","6271520343064576"
"1907","6455917168033792"
"1908","4800608317997056"
"1909","6478766435991552"
"1910","4800651041177600"
"1911","6602634337189888"
"1912","6153616742154240"
"1913","5753944001216512"
"1914","6749428564099072"
"1915","6173725078585344"
"1916","5751512613519360"
"1917","6548942447706112"
"1918","5985015250812928"
"1919","4787223098556416"
"1920","6107168554090496"
"1921","6162196748828672"
"1922","5863249945821184"
"1923","6304735539757056"
"1924","5127917721878528"
"1925","4887855172157440"
"1926","5144314313179136"
"1927","5933871442952192"
"1928","4879293339402240"
"1929","6387093580283904"
"1930","6486788063363072"
"1931","5276586165141504"
"1932","5600870125273088"
"1933","5241128664170496"
"1934","4701579324162048"
"1935","5633225305096192"
"1936","4792535088103424"
"1937","6277948499820544"
"1938","5666328933302272"
"1939","6565897464446976"
"1940","5676295908229120"
"1941","5133137063444480"
"1942","5889445924438016"
"1943","4551412046364672"
"1944","5942549000749056"
"1945","5002134873440256"
"1946","57852848347545603434"
"1947","5096746891870208"
"1948","6257631425462272"
"1949","6373699724771328"
"1950","6275205219483648"
"1951","5662116006592512"
"1952","5681609487417344"
"1953","6010249228058624"
"1954","6138024236679168"
"1955","4562944297795584"
"1956","5688209207984128"
"1957","5145496402264064"
"1958","5061382399590400"
"1959","5129406683021312"
"1960","5831502617116672"
"1961","6477344491438080"
"1962","6312963522691072"
"1963","6380559295053824"
"1964","6294399059230720"
"1965","5284068371464192"
"1966","6479095105847296"
"1967","65602367017451528"
"1968","5092204867485696"
"1969","5213627015495680"
"1970","5086927040544768"
"1971","6644195259318272"
"1972","4579412175486976"
"1973","5704576338493440"
"1974","5018911271550976"
"1975","5247461157240832"
"1976","4511245776453632"
"1977","6750393962856448"
"1978","4512117017280512"
"1979","6022102427631616"
"1980","4954461873111040"
"1981","4681839063072768"
"1982","5773994473029632"
"1983","6135222605185024"
"1984","5173066418094080"
"1985","6296117620768768"
"1986","5324627492470784"
"1987","6494410690789376"
"1988","6269983633965056"
"1989","6476537167609856"
"1990","5944725206990848"
"1991","4904767054675968"
"1992","4531906481750016"
"1993","5450962948849664"
"1994","5497964214616064"
"1995","5312175295954944"
"1996","5732022941122560"
"1997","45844577889812482"
"1998","5434871769989120"
"1999","4643867122991104"
"2000","6021517343195136"
"2001","6122657112129536"
"2002","5434289986469888"
"2003","6578031183265792"
"2004","6302975207145472"
"2005","6517067696046080"
"2006","5667547596718080"
"2007","4694296213061632"
"2008","5639556825088000"
"2009","4737095826407424"
"2010","4968367203024896"
"2011","4737285513805824"
"2012","5537559610392576"
"2013","6192919337762816"
"2014","5512206863040512"
"2015","5726158297497600"
"2016","4907013142216704"
"2017","5244074005102592"
"2018","4552573419782144"
"2019","4880997250236416"
"2020","5280525862305792"
"2021","5753451036278784"
"2022","5961119801802752"
"2023","5827892328005632"
"2024","6512484181606400"
"2025","6275319040311296"
"2026","5903161466290176"
"2027","5105030495469568"
"2028","5798863013150720"
"2029","6244495402205184"
"2030","4716704332513280"
"2031","6293161408200704"
"2032","4892974873837568"
"2033","6163820078694400"
"2034","6289189167431680"
"2035","65034591131402241"
"2036","5645074331336704"
"2037","5131023415246848"
"2038","5694145070891008"
"2039","5107702267117568"
"2040","5082568936390656"
"2041","4607780031823872"
"2042","5104197338923008"
"2043","6210447749414912"
"2044","5816136062992384"
"2045","5655236777607168"
"2046","4997250887450624"
"2047","5408077633290240"
"2048","5670927203303424"
"2049","5725646089093120"
"2050","6570371213950976"
"2051","4938199080108032"
"2052","5069938343542784"
"2053","5073041759404032"
"2054","5651572063207424"
"2055","5248709377916928"
"2056","5162996330397696"
"2057","5778659075948544"
"2058","6285315304062976"
"2059","5876674935652352"
"2060","5745807286337536"
"2061","5003928995364864"
"2062","4638151322632192"
"2063","5053559221518336"
"2064","6391536455516160"
"2065","5763227807907840"
"2066","4698614119006208"
"2067","6044307312082944"
"2068","5117365456994304"
"2069","6646057396076544"
"2070","6411056381427712"
"2071","6514098552438784"
"2072","5148689777557504"
"2073","6046582487121920"
"2074","6426174662115328"
"2075","5465520136519680"
"2076","4865610915774464"
"2077","5076019300007936"
"2078","5377417392685056"
"2079","6299217362419712"
"2080","4673412203020288"
"2081","5187200769589248"
"2082","5741255677968384"
"2083","5614979256418304"
"2084","4649163488755712"
"2085","5713092776296448"
"2086","5004836743413760"
"2087","5823665379737600"
"2088","5881723032174592"
"2089","4775371501207552"
"2090","5134743498653696"
"2091","5587613201203200"
"2092","4896865657028608"
"2093","6306053276827648"
"2094","4829922690334720"
"2095","5678293617475584"
"2096","5506004498251776"
"2097","6566256635281408"
"2098","5420449823457280"
"2099","5074531832037376"
"2100","5699512555274240"
"2101","5070755364601856"
"2102","5839325904240640"
"2103","6116601376014336"
"2104","5699904940802048"
"2105","5699472524836864"
"2106","4870221831602176"
"2107","4936702317559808"
"2108","4944184658100224"
"2109","6493130773757952"
"2110","5166055806730240"
"2111","5667563870617600"
"2112","5114759737245696"
"2113","5632797955850240"
"2114","4791204768120832"
"2115","5930394398490624"
"2116","5418719220072448"
"2117","5294134281633792"
"2118","6568632289067008"
"2119","5660596108263424"
"2120","6257237618065408"
"2121","5695024129900544"
"2122","4848886833217536"
"2123","5348795000815616"
"2124","5158770602672128"
"2125","4780761957793792"
"2126","5027253247279104"
"2127","6400962570747904"
"2128","665951003895398450"
"2129","4962091182063616"
"2130","5664092211642368"
"2131","5655190036283392"
"2132","6733356930695168"
"2133","5651139513024512"
"2134","5759329168785408"
"2135","6584930616213504"
"2136","5829275143897088"
"2137","6112479650250752"
"2138","5586373000036352"
"2139","5159185083793408"
"2140","6698933061419008"
"2141","4826960756736000"
"2142","5732956744187904"
"2143","6734705789501440"
"2144","5742072862605312"
"2145","5677758898241536"
"2146","6393954626961408"
"2147","4741948069904384"
"2148","5275738982842368"
"2149","5414782781882368"
"2150","5454034911625216"
"2151","5819329509588992"
"2152","6259129882509312"
"2153","6294126853095424"
"2154","5118211079012352"
"2155","5906436915724288"
"2156","5313373868654592"
"2157","5123903592595456"
"2158","5436503337467904"
"2159","5620786689736704"
"2160","5692822204186624"
"2161","5189305202900992"
"2162","5217155733782528"
"2163","5685248633339904"
"2164","6300864096501760"
"2165","5830586178469888"
"2166","4646479251636224"
"2167","6507469668876288"
"2168","4607810604105728"
"2169","5076644838506496"
"2170","5631200630669312"
"2171","5910312171601920"
"2172","4843898501332992"
"2173","5996900939464704"
"2174","5633853309845504"
"2175","6514561872035840"
"2176","5912103441399808"
"2177","4901053153673216"
"2178","5121075922862080"
"2179","6739949034405888"
"2180","6341613332725760"
"2181","5673213212229632"
"2182","5893660579201024"
"2183","4726365286825984"
"2184","5449281028751360"
"2185","6411974015451136"
"2186","4778223363686400"
"2187","6291175539474432"
"2188","6475761674354688"
"2189","5699023096774656"
"2190","6606719790612480"
"2191","4569876702167040"
"2192","5507188466384896"
"2193","4850693403836416"
"2194","5000947109462016"
"2195","5101443694460928"
"2196","4825446780764160"
"2197","5694785641775104"
"2198","4687085936050176"
"2199","6208775115505664"
"2200","6666096371302400"
"2201","5606076024094720"
"2202","4588551870087168"
"2203","5637514333257728"
"2204","5188768415875072"
"2205","4729666778693632"
"2206","5709594621902848"
"2207","4887782241599488"
"2208","5291432646541312"
"2209","5922512877649920"
"2210","5644329037070336"
"2211","5736052140539904"
"2212","5220534832857088"
"2213","5210197916123136"
"2214","5832595686293504"
"2215","6673098241736704"
"2216","4795368319483904"
"2217","48982464890142726"
"2218","53876978792529926"
"2219","5163344491184128"
"2220","4805484108316672"
"2221","4549283353198592"
"2222","5639973403361280"
"2223","6491087996715008"
"2224","6358861254492160"
"2225","6609217850966016"
"2226","4898051625844736"
"2227","5190005685223424"
"2228","6045013247000576"
"2229","4654986927538176"
"2230","6727833837633536"
"2231","5833710993670144"
"2232","5695032266850304"
"2233","6396220926853120"
"2234","4979106500313088"
"2235","5697511788380160"
"2236","6594346795139072"
"2237","5009350439469056"
"2238","6276115404423168"
"2239","6281374138892288"
"2240","5872944660086784"
"2241","4680101107073024"
"2242","5730598790365184"
"2243","5877963996266496"
"2244","4988614211534848"
"2245","5356800404619264"
"2246","5116065340194816"
"2247","53759504726097928"
"2248","5075717360451584"
"2249","4951228136030208"
"2250","6155926729916416"
"2251","6143187223576576"
"2252","5032250005520384"
"2253","5741813889499136"
"2254","5493100457754624"
"2255","5090746658979840"
"2256","6199960047452160"
"2257","6516579030269952"
"2258","4509458973589504"
"2259","4720158895505408"
"2260","532678399806668839"
"2261","5190346682138624"
"2262","4678597302288384"
"2263","597724106221158439"
"2264","5717766652821504"
"2265","6656579260645376"
"2266","5260971413078016"
"2267","5641512813592576"
"2268","6498681897353216"
"2269","5721750318874624"
"2270","6284460089671680"
"2271","5667332915462144"
"2272","5170592802144256"
"2273","6345467835187200"
"2274","4612200865988608"
"2275","5676038495404032"
"2276","5388578242691072"
"2277","6348924025569280"
"2278","5652930782822400"
"2279","6029968928669696"
"2280","6300993532723200"
"2281","5214868693057536"
"2282","5731477195063296"
"2283","4665097712566272"
"2284","4638204774842368"
"2285","6359610189414400"
"2286","4859610578026496"
"2287","4926840137318400"
"2288","4588569448415232"
"2289","5700682464100352"
"2290","4890519578607616"
"2291","4760316302852096"
"2292","5939488953991168"
"2293","5215219106185216"
"2294","5767457411170304"
"2295","5169215313018880"
"2296","4710599908917248"
"2297","5779767219453952"
"2298","5104940083052544"
"2299","59815373716848642"
"2300","6544619126915072"
"2301","4948457613688832"
"2302","5668331830902784"
"2303","4936491029495808"
"2304","4687857788649472"
"2305","6231664439066624"
"2306","5358467388801024"
"2307","5764320407322624"
"2308","5129853208625152"
"2309","589516932068147239"
"2310","5076398498643968"
"2311","6468311948722176"
"2312","5129583531655168"
"2313","5755474720849920"
"2314","6030615694540800"
"2315","5987686154240000"
"2316","6048392429961216"
"2317","5144218179731456"
"2318","5675033758269440"
"2319","494755392572620823"
"2320","632146580891238423"
"2321","5725542556893184"
"2322","4530393982173184"
"2323","4560747426217984"
"2324","4553745555783680"
"2325","4752390204948480"
"2326","5786183468580864"
"2327","5751103182340096"
"2328","6089908007469056"
"2329","5634718947082240"
"2330","6622932218413056"
"2331","6211025154080768"
"2332","4698644619984896"
"2333","4812212946337792"
"2334","6587203777986560"
"2335","5951611918614528"
"2336","6040211087687680"
"2337","4887066546536448"
"2338","5647960280924160"
"2339","5053848863375360"
"2340","5821736029257728"
"2341","5196757860352000"
"2342","5895125045608448"
"2343","5686102727852032"
"2344","6378796781404160"
"2345","5184067200876544"
"2346","4708171268489216"
"2347","6477714806538240"
"2348","6621796363141120"
"2349","4987594819502080"
"2350","5858715802533888"
"2351","5102310321553408"
"2352","5652330494033920"
"2353","4959422665195520"
"2354","6066946940338176"
"2355","6438206480318464"
"2356","6667691712577536"
"2357","6596182792994816"
"2358","5156857207324672"
"2359","5663902914314240"
"2360","4534266805354496"
"2361","4595230544232448"
"2362","4787487100633088"
"2363","6732157531717632"
"2364","5797043247251456"
"2365","5456144491347968"
"2366","6630276243390464"
"2367","5430758009208832"
"2368","6203287183294464"
"2369","6188483857088512"
"2370","6498573575258112"
"2371","6171755836080128"
"2372","4958543102869504"
"2373","5456042481680384"
"2374","6287001686900736"
"2375","6237427395985408"
"2376","4585590590799872"
"2377","6294112005259264"
"2378","5840736398344192"
"2379","6597521749049344"
"2380","4900830872338432"
"2381","4779399006126080"
"2382","5147325404020736"
"2383","5456953018941440"
"2384","5537602203549696"
"2385","5984642901475328"
"2386","5515324774416384"
"2387","6653515069915136"
"2388","5100360658059264"
"2389","4975957383315456"
"2390","5315734225813504"
"2391","5388113815797760"
"2392","5122226504335360"
"2393","6167058651807744"
"2394","6173515162058752"
"2395","5673311929368576"
"2396","4707447402921984"
"2397","6036983147134976"
"2398","5176021154267136"
"2399","5658436398219264"
"2400","5897662565974016"
"2401","6211655797047296"
"2402","4921404688433152"
"2403","4527567327461376"
"2404","4661949098885120"
"2405","6293520306405376"
"2406","5691517205217280"
"2407","4916961712537600"
"2408","5165055226150912"
"2409","5662236601221120"
"2410","5209305741524992"
"2411","4662763536252928"
"2412","5677662076928000"
"2413","6418139218706432"
"2414","5089945765019648"
"2415","5397690821115904"
"2416","4649966542782464"
"2417","6114265819774976"
"2418","6060600366989312"
"2419","5858196375732224"
"2420","5582655869419520"
"2421","5076199940292608"
"2422","5051443950125056"
"2423","5089289486467072"
"2424","5473849856491520"
"2425","6577560750129152"
"2426","5729264934584320"
"2427","6167304907784192"
"2428","6638953889267712"
"2429","6692525372866560"
"2430","4686917723488256"
"2431","566381473326694439"
"2432","5716368791961600"
"2433","6412943243608064"
"2434","5671851187503104"
"2435","6175316418494464"
"2436","5206886655721472"
"2437","6458216464515072"
"2438","5780430225670144"
"2439","6101857290158080"
"2440","6508184650907648"
"2441","4963525432705024"
"2442","5846500378673152"
"2443","6267515156037632"
"2444","5178842964557824"
"2445","6522259527172096"
"2446","5860544649101312"
"2447","6301426263261184"
"2448","6455924965244928"
"2449","6377115163295744"
"2450","5398081902215168"
"2451","5270282897981440"
"2452","5690839489576960"
"2453","6544869577195520"
"2454","6582757899632640"
"2455","6204108914556928"
"2456","5734699880153088"
"2457","5110255138635776"
"2458","4874149109432320"
"2459","5294033769332736"
"2460","5502375573848064"
"2461","6374806375104512"
"2462","6710029189120000"
"2463","6025361607360512"
"2464","5630942815191040"
"2465","6281096643739648"
"2466","4840538977075200"
"2467","5112579101818880"
"2468","64508456127692801"
"2469","5378821926682624"
"2470","6589647027175424"
"2471","4895600323592192"
"2472","5990191458156544"
"2473","6673529785286656"
"2474","5464559640903680"
"2475","5670727097253888"
"2476","5632538580090880"
"2477","5301994893869056"
"2478","6449118377410560"
"2479","4691181556465664"
"2480","5668250394296320"
"2481","4958900558233600"
"2482","5924743676952576"
"2483","6278141639131136"
"2484","4965671037304832"
"2485","5684403665633280"
"2486","5086041253871616"
"2487","4684426374021120"
"2488","5687305431941120"
"2489","5867975215153152"
"2490","6744626090213376"
"2491","4857328541106176"
"2492","4607235913154560"
"2493","5172211837042688"
"2494","4524678588661760"
"2495","5172622023196672"
"2496","6383326046715904"
"2497","6653221669961728"
"2498","6505319907721216"
"2499","5558660797300736"
"2500","6110359576379392"
"2501","5238367369297920"
"2502","5723393357774848"
"2503","5704746610458624"
"2504","5091822812528640"
"2505","4946267612381184"
"2506","5201123627499520"
"2507","4898933553758208"
"2508","5677538663727104"
"2509","6449916603793408"
"2510","5686195958841344"
"2511","6229095826325504"
"2512","5651740959440896"
"2513","4911049790717952"
"2514","6227766773022720"
"2515","6022184539521024"
"2516","5172787983417344"
"2517","4840923070464000"
"2518","4949209262325760"
"2519","4855055479996416"
"2520","6330378369368064"
"2521","4805257762701312"
"2522","5805016363302912"
"2523","5963504167157760"
"2524","5707505657184256"
"2525","5763265992851456"
"2526","5949837816102912"
"2527","6014793571893248"
"2528","5378125533806592"
"2529","4680099098001408"
"2530","6032387100114944"
"2531","5430674160877568"
"2532","5936770860449792"
"2533","6662988186517504"
"2534","5124201283321856"
"2535","6146419824001024"
"2536","5727488361627648"
"2537","6456702085890048"
"2538","4707371066589184"
"2539","559004"
"2540","5797935035973632"
"2541","4638857748283392"
"2542","5076001616822272"
"2543","5741418416963584"
"2544","5709452015566848"
"2545","6146508302843904"
"2546","5629686298181632"
"2547","6230434014822400"
"2548","6427802354057216"
"2549","5753096818917376"
"2550","6243916454035456"
"2551","4880202693869568"
"2552","6089306858848256"
"2553","5762832335372288"
"2554","6274477658734592"
"2555","6109734792855552"
"2556","5100453100519424"
"2557","6380676999806976"
"2558","5815696604790784"
"2559","5950647832674304"
"2560","6602729497559040"
"2561","5898691474882560"
"2562","5168000504168448"
"2563","5245701558632448"
"2564","5239793025810432"
"2565","5987870368071680"
"2566","4932692026064896"
"2567","5637983810093056"
"2568","5722704976019456"
"2569","5358194004066304"
"2570","5028721824104448"
"2571","5373820907028480"
"2572","5080013669924864"
"2573","6237146608304128"
"2574","5041791279562752"
"2575","4949959241629696"
"2576","5118629922209792"
"2577","5995368407891968"
"2578","4865564472246272"
"2579","4707236664311808"
"2580","6000241132175360"
"2581","5121403330232320"
"2582","5115389738483712"
"2583","4915083423514624"
"2584","5667788987301888"
"2585","365664"
"2586","5180491594465280"
"2587","5756775273857024"
"2588","6292797392945152"
"2589","6571172745445376"
"2590","5974160496918528"
"2591","6046333123166208"
"2592","5705132721307648"
"2593","5165564804726784"
"2594","6426141233512448"
"2595","6378815165038592"
"2596","5139519569395712"
"2597","6754026729242624"
"2598","6568440357715968"
"2599","5408792208474112"
"2600","4873090349662208"
"2601","5071088912433152"
"2602","5792257949040640"
"2603","5673091426418688"
"2604","60234068897300488"
"2605","6072198225723392"
"2606","5678774926442496"
"2607","5942008623398912"
"2608","6741469981310976"
"2609","5183281456742400"
"2610","6329536291536896"
"2611","5658879027314688"
"2612","5980646702841856"
"2613","5580237270155264"
"2614","5573046509240320"
"2615","5132212504625152"
"2616","6722850190786560"
"2617","6252168478720000"
"2618","5662562762883072"
"2619","4853869548929024"
"2620","6640783444672512"
"2621","4941427020660736"
"2622","4869468501049344"
"2623","4829002791387136"
"2624","4612684213387264"
"2625","5639493742755840"
"2626","6319234007171072"
"2627","5304297294135296"
"2628","4775612489138176"
"2629","5069268886487040"
"2630","5754774288859136"
"2631","4848416265863168"
"2632","5113365387018240"
"2633","5743570078138368"
"2634","6310924491161600"
"2635","6620976565452800"
"2636","5759028957282304"
"2637","6194394067632128"
"2638","5078914288320512"
"2639","5143104189366272"
"2640","4964044586876928"
"2641","5768703975096320"
"2642","5965574853099520"
"2643","6533139648217088"
"2644","6736465115480064"
"2645","4700872240005120"
"2646","5648238631714816"
"2647","6139422651187200"
"2648","6020720354131968"
"2649","5926066258444288"
"2650","6535264419708928"
"2651","5746170722779136"
"2652","6360429185990656"
"2653","5179575172595712"
"2654","5407357320298496"
"2655","4861416880209920"
"2656","5198916819615744"
"2657","5668595853950976"
"2658","6464221361471488"
"2659","5206217420963840"
"2660","5980674884370432"
"2661","5887895659347968"
"2662","5247007262244864"
"2663","6270763204083712"
"2664","6461296757178368"
"2665","4745503229083648"
"2666","5751072006078464"
"2667","6220114550587392"
"2668","5648055441293312"
"2669","5375227844362240"
"2670","5615316784644096"
"2671","5864050583928832"
"2672","6003684907417600"
"2673","6541358663729152"
"2674","5694526064689152"
"2675","5650281039659008"
"2676","6530202964328448"
"2677","4812693693267968"
"2678","5167703295787008"
"2679","5073328402333696"
"2680","6516482527723520"
"2681","5483282678415360"
"2682","4508851604815872"
"2683","6295910455705600"
"2684","6236858933575680"
"2685","6551073909112832"
"2686","4623338773151744"
"2687","5337251206660096"
"2688","5344135099711488"
"2689","5624727448059904"
"2690","5688443434696704"
"2691","5672945565302784"
"2692","5808264696561664"
"2693","5799771671363584"
"2694","6389774470348800"
"2695","5685332821409792"
"2696","5084402992283648"
"2697","6730641139826688"
"2698","5767919908683776"
"2699","4680097856487424"
"2700","5936390554517504"
"2701","6288091463548928"
"2702","5723067867201536"
"2703","5756868035084288"
"2704","5144260475092992"
"2705","4699038830034944"
"2706","5714535390380032"
"2707","5830532122279936"
"2708","6153025647280128"
"2709","5671288798445568"
"2710","6242408584970240"
"2711","6717455393095680"
"2712","619574913400832012"
"2713","53886613276590081"
"2714","5124822208086016"
"2715","5496146495537152"
"2716","5725367872520192"
"2717","6161432345313280"
"2718","6743083915935744"
"2719","6406703683731456"
"2720","4701484914573312"
"2721","4788499089719296"
"2722","6568628530970624"
"2723","5436420256694272"
"2724","5620441750175744"
"2725","5986127332769792"
"2726","5181027035119616"
"2727","5728555912658944"
"2728","5865906651529216"
"2729","6270960118267904"
"2730","5753775574745088"
"2731","6375594610655232"
"2732","5114499166109696"
"2733","6209950980243456"
"2734","6003988776353792"
"2735","5386695704838144"
"2736","5657062608470016"
"2737","5153361175248896"
"2738","6732002376024064"
"2739","5982532193484800"
"2740","5760573010608128"
"2741","5689189198725120"
"2742","5749570751430656"
"2743","6552470088056832"
"2744","5624567636688896"
"2745","5199309360332800"
"2746","4757074034556928"
"2747","5634190800322560"
"2748","5724011820482560"
"2749","5012884807483392"
"2750","5483632533700608"
"2751","4747627493064704"
"2752","6414966680715264"
"2753","4757148391178240"
"2754","4857202980421632"
"2755","5334078739972096"
"2756","5778862994620416"
"2757","5722883317825536"
"2758","5636505049497600"
"2759","4693337059622912"
"2760","5726887770849280"
"2761","5712134893731840"
"2762","4862944009519104"
"2763","5866683772174336"
"2764","5406589158686720"
"2765","6436644185964544"
"2766","6680924745891840"
"2767","6695969211023360"
"2768","5670366873649152"
"2769","5629028199301120"
"2770","5630744827265024"
"2771","6644739063414784"
"2772","5731885984514048"
"2773","6298521930039296"
"2774","63828532396032002"
"2775","57374631379599362"
"2776","58313113904087042"
"2777","5116286480678912"
"2778","4810748882583552"
"2779","5424733248028672"
"2780","5981379917512704"
"2781","5103347136724992"
"2782","5719459406807040"
"2783","5916603937980416"
"2784","630834009106022439"
"2785","5098870119858176"
"2786","6459147964907520"
"2787","5234428469051392"
"2788","6569113480593408"
"2789","5753972946108416"
"2790","5119782638583808"
"2791","5660071031734272"
"2792","4763812838244352"
"2793","5733013870608384"
"2794","5761135269642240"
"2795","5674270227169280"
"2796","5079050389291008"
"2797","5794728037580800"
"2798","4600152140546048"
"2799","4889928886386688"
"2800","5438210721185792"
"2801","6499598742847488"
"2802","5283048841019392"
"2803","5383423698927616"
"2804","5637372096020480"
"2805","5058724754358272"
"2806","5248886281076736"
"2807","6680926624940032"
"2808","6296492708986880"
"2809","4794610274533376"
"2810","4913111375020032"
"2811","5536290191704064"
"2812","5783402108157952"
"2813","5090979019227136"
"2814","6516243469172736"
"2815","6648494307672064"
"2816","5630552828805120"
"2817","4832351896993792"
"2818","5718980836720640"
"2819","6402859167907840"
"2820","5644950297378816"
"2821","6593968301146112"
"2822","5871687945945088"
"2823","5720947239682048"
"2824","4657915289927680"
"2825","6711621309169664"
"2826","6368777423814656"
"2827","4750296307728384"
"2828","5425384472444928"
"2829","5827238121439232"
"2830","5095911961133056"
"2831","5235304688517120"
"2832","461171956121600012"
"2833","4801950541414400"
"2834","5527300720295936"
"2835","6269039865233408"
"2836","5519400253784064"
"2837","5126069275328512"
"2838","6464058723139584"
"2839","5254131509886976"
"2840","5728169550151680"
"2841","5671297740701696"
"2842","6573419025924096"
"2843","5399458976104448"
"2844","5713645111607296"
"2845","5148722325356544"
"2846","5095237852594176"
"2847","5264813093552128"
"2848","5198393655689216"
"2849","5635977808707584"
"2850","6427409469407232"
"2851","4889832111210496"
"2852","6336097822965760"
"2853","5666584735514624"
"2854","6100400759373824"
"2855","5815214930919424"
"2856","5919631055257600"
"2857","5123894948134912"
"2858","6675328793575424"
"2859","4856573784489984"
"2860","6699982375616512"
"2861","4875636443185152"
"2862","6578681971474432"
"2863","6273840128720896"
"2864","5753162686267392"
"2865","5998840989614080"
"2866","6641303433510912"
"2867","4768781582729216"
"2868","4647870833623040"
"2869","4908737756135424"
"2870","4808928353320960"
"2871","6691443255017472"
"2872","6151614050074624"
"2873","5148771931389952"
"2874","4685357970882560"
"2875","5742590221615104"
"2876","6153654595747840"
"2877","6412309157117952"
"2878","6264958169907200"
"2879","6067785851469824"
"2880","6680462529396736"
"2881","5653258123083776"
"2882","4862434519023616"
"2883","5770051839852544"
"2884","4658762635804672"
"2885","5895151348088832"
"2886","5147266297888768"
"2887","5925558009462784"
"2888","4805494795403264"
"2889","5491174542409728"
"2890","5720258002288640"
"2891","4842239209504768"
"2892","5557974034546688"
"2893","4964202594697216"
"2894","5947603103514624"
"2895","5320312660951040"
"2896","5913467508752384"
"2897","5006680190353408"
"2898","6560287968722944"
"2899","5284775564673024"
"2900","5404315409711104"
"2901","4851055003172864"
"2902","5641903957606400"
"2903","5994847643107328"
"2904","6102412410486784"
"2905","5632645216075776"
"2906","5869605960548352"
"2907","5126923973820416"
"2908","6458074999029760"
"2909","5127405983236096"
"2910","6644196601495552"
"2911","5601879610359808"
"2912","5660773829312512"
"2913","6047096306139136"
"2914","6633552061923328"
"2915","6095425677295616"
"2916","5373104100474880"
"2917","4802356516487168"
"2918","517522270978048039"
"2919","623873504156057639"
"2920","4697321635840000"
"2921","4866091817893888"
"2922","5792309551562752"
"2923","6195126430859264"
"2924","5189600431570944"
"2925","6472551752531968"
"2926","6062024249311232"
"2927","5012079769550848"
"2928","5202704024469504"
"2929","5536219177943040"
"2930","6277244930490368"
"2931","6370900316258304"
"2932","5153779867451392"
"2933","5476057570344960"
"2934","5849453969801216"
"2935","5731548531785728"
"2936","6687443193430016"
"2937","6152878112636928"
"2938","4846336981598208"
"2939","5631259166375936"
"2940","5921418327883776"
"2941","5070461528440832"
"2942","5803237336678400"
"2943","6310631892320256"
"2944","5940831550701568"
"2945","5859477517500416"
"2946","4855344320741376"
"2947","5837566578262016"
"2948","5308600717148160"
"2949","4857796075978752"
"2950","5729120533086208"
"2951","5207027244597248"
"2952","5712944612507648"
"2953","6245281108590592"
"2954","5951611281080320"
"2955","6282106078494720"
"2956","4522076610232320"
"2957","5211019567693824"
"2958","5128976162881536"
"2959","5695690067935232"
"2960","5948547992125440"
"2961","6225977940115456"
"2962","5829569785364480"
"2963","5234928237150208"
"2964","6034991192473600"
"2965","4829354802544640"
"2966","5715367376715776"
"2967","6243248150413312"
"2968","5136344682594304"
"2969","5142659794468864"
